average_speed,borough,day_type,month,period,route_id,total_mileage,total_operating_time,trip_type
6.38,Brooklyn,1,2015-01-01T00:00:00.000,Peak,B70,11082358.8,1735715.0,LCL/LTD
7.9,Brooklyn,2,2015-01-01T00:00:00.000,Off-Peak,B70,10443376.8,1321938.0,LCL/LTD
7.71,Brooklyn,2,2015-01-01T00:00:00.000,Peak,B70,3892320.0,504702.0,LCL/LTD
8.15,Brooklyn,1,2015-01-01T00:00:00.000,Off-Peak,B74,9541490.4,1170920.0,LCL/LTD
7.78,Brooklyn,1,2015-01-01T00:00:00.000,Peak,B74,6264446.4,805114.0,LCL/LTD
8.57,Brooklyn,2,2015-01-01T00:00:00.000,Off-Peak,B74,4459788.0,520670.0,LCL/LTD
8.44,Brooklyn,2,2015-01-01T00:00:00.000,Peak,B74,2063948.4,244522.0,LCL/LTD
6.93,Brooklyn,1,2015-01-01T00:00:00.000,Off-Peak,B8,82705330.8,11940555,LCL/LTD
6.23,Brooklyn,1,2015-01-01T00:00:00.000,Peak,B8,32694602.4,5249443.0,LCL/LTD
7.96,Brooklyn,2,2015-01-01T00:00:00.000,Off-Peak,B8,39204896.4,4928047.0,LCL/LTD
7.5,Brooklyn,2,2015-01-01T00:00:00.000,Peak,B8,15216724.8,2029135.0,LCL/LTD
7.55,Brooklyn,1,2015-01-01T00:00:00.000,Off-Peak,B82,109732597.2,14526087,LCL/LTD
7.03,Brooklyn,1,2015-01-01T00:00:00.000,Peak,B82,50129787.6,7134179.0,LCL/LTD
8.03,Brooklyn,2,2015-01-01T00:00:00.000,Off-Peak,B82,40384861.2,5026206.0,LCL/LTD
7.5,Brooklyn,2,2015-01-01T00:00:00.000,Peak,B82,16052360.4,2139626.0,LCL/LTD
8.06,Brooklyn,1,2015-01-01T00:00:00.000,Off-Peak,B83,32525251.2,4033459.0,LCL/LTD
7.05,Brooklyn,1,2015-01-01T00:00:00.000,Peak,B83,15720714,2230781.0,LCL/LTD
9.41,Brooklyn,2,2015-01-01T00:00:00.000,Off-Peak,B83,15192370.8,1613975.0,LCL/LTD
9.17,Brooklyn,2,2015-01-01T00:00:00.000,Peak,B83,5744224.8,626665.0,LCL/LTD
9.26,Brooklyn,1,2015-01-01T00:00:00.000,Off-Peak,B84,5097625.2,550505.0,LCL/LTD
9.05,Brooklyn,1,2015-01-01T00:00:00.000,Peak,B84,2383351.2,263410.0,LCL/LTD
10.78,Brooklyn,2,2015-01-01T00:00:00.000,Off-Peak,B84,1431097.2,132787.0,LCL/LTD
10.32,Brooklyn,2,2015-01-01T00:00:00.000,Peak,B84,683758.8,66247.0,LCL/LTD
7.22,Brooklyn,1,2015-01-01T00:00:00.000,Off-Peak,B9,63782668.8,8834291.0,LCL/LTD
6.58,Brooklyn,1,2015-01-01T00:00:00.000,Peak,B9,32743044,4975970.0,LCL/LTD
8.3,Brooklyn,2,2015-01-01T00:00:00.000,Off-Peak,B9,31307479.2,3771234.0,LCL/LTD
8.25,Brooklyn,2,2015-01-01T00:00:00.000,Peak,B9,13048794,1581515.0,LCL/LTD
14.05,Brooklyn,1,2015-01-01T00:00:00.000,Off-Peak,BM1,16751282.4,1191856.0,EXP
12.2,Brooklyn,1,2015-01-01T00:00:00.000,Peak,BM1,18708444,1533778.0,EXP
15.72,Brooklyn,2,2015-01-01T00:00:00.000,Off-Peak,BM1,1589306.4,101099.0,EXP
15.02,Brooklyn,2,2015-01-01T00:00:00.000,Peak,BM1,1467741.6,97722.0,EXP
13.05,Brooklyn,1,2015-01-01T00:00:00.000,Off-Peak,BM2,14191916.4,1087847.0,EXP
11.76,Brooklyn,1,2015-01-01T00:00:00.000,Peak,BM2,12179714.4,1035321.0,EXP
14.45,Brooklyn,2,2015-01-01T00:00:00.000,Off-Peak,BM2,3314005.2,229281.0,EXP
13.83,Brooklyn,2,2015-01-01T00:00:00.000,Peak,BM2,1042264.8,75380.0,EXP
14.07,Brooklyn,1,2015-01-01T00:00:00.000,Off-Peak,BM3,9857923.2,700761.0,EXP
12.84,Brooklyn,1,2015-01-01T00:00:00.000,Peak,BM3,6714086.4,522709.0,EXP
15.5,Brooklyn,2,2015-01-01T00:00:00.000,Off-Peak,BM3,2178460.8,140521.0,EXP
15.46,Brooklyn,2,2015-01-01T00:00:00.000,Peak,BM3,423460.8,27384.0,EXP
13.16,Brooklyn,1,2015-01-01T00:00:00.000,Off-Peak,BM4,6727482.0,511185.0,EXP
12.13,Brooklyn,1,2015-01-01T00:00:00.000,Peak,BM4,10090933.2,831898.0,EXP
15.59,Brooklyn,2,2015-01-01T00:00:00.000,Off-Peak,BM4,1782932.4,114356.0,EXP
14.83,Brooklyn,2,2015-01-01T00:00:00.000,Peak,BM4,523814.4,35331.0,EXP
14.48,Brooklyn,1,2015-01-01T00:00:00.000,Off-Peak,BM5,11382411.6,785817.0,EXP
11.83,Brooklyn,1,2015-01-01T00:00:00.000,Peak,BM5,6483441.6,547980.0,EXP
16.1,Brooklyn,2,2015-01-01T00:00:00.000,Off-Peak,BM5,1985626.8,123349.0,EXP
15.9,Brooklyn,2,2015-01-01T00:00:00.000,Peak,BM5,1024088.4,64408.0,EXP
12.62,Brooklyn,1,2015-01-01T00:00:00.000,Off-Peak,X27,30876674.4,2446053.0,EXP
12.55,Brooklyn,1,2015-01-01T00:00:00.000,Peak,X27,18821887.2,1499385.0,EXP
14.27,Brooklyn,2,2015-01-01T00:00:00.000,Off-Peak,X27,13209368.4,925456.0,EXP
14.29,Brooklyn,2,2015-01-01T00:00:00.000,Peak,X27,6076335.6,425362.0,EXP
12.54,Brooklyn,1,2015-01-01T00:00:00.000,Off-Peak,X28,19016564.4,1516715.0,EXP
12.23,Brooklyn,1,2015-01-01T00:00:00.000,Peak,X28,13034426.4,1066200.0,EXP
14.07,Brooklyn,2,2015-01-01T00:00:00.000,Off-Peak,X28,946692.0,67264.0,EXP
14.44,Brooklyn,2,2015-01-01T00:00:00.000,Peak,X28,550432.8,38127.0,EXP
16.45,Brooklyn,1,2015-01-01T00:00:00.000,Off-Peak,X37,4628404.8,281434.0,EXP
13.44,Brooklyn,1,2015-01-01T00:00:00.000,Peak,X37,24808892.4,1846118.0,EXP
20.39,Brooklyn,2,2015-01-01T00:00:00.000,Off-Peak,X37,53773.2,2637.0,EXP
18.11,Brooklyn,2,2015-01-01T00:00:00.000,Peak,X37,766558.8,42323.0,EXP
15.75,Brooklyn,1,2015-01-01T00:00:00.000,Off-Peak,X38,4736934.0,300720.0,EXP
12.86,Brooklyn,1,2015-01-01T00:00:00.000,Peak,X38,15863713.2,1233368.0,EXP
18.69,Brooklyn,2,2015-01-01T00:00:00.000,Off-Peak,X38,192618.0,10304.0,EXP
17.18,Brooklyn,2,2015-01-01T00:00:00.000,Peak,X38,267530.4,15575.0,EXP
6.52,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M1,49310467.2,7562675.0,LCL/LTD
6.03,Manhattan,1,2015-01-01T00:00:00.000,Peak,M1,26584254,4411854.0,LCL/LTD
8.17,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M1,23473530,2872915.0,LCL/LTD
7.82,Manhattan,2,2015-01-01T00:00:00.000,Peak,M1,9405385.2,1202440.0,LCL/LTD
6.36,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M10,38922163.2,6122751.0,LCL/LTD
5.62,Manhattan,1,2015-01-01T00:00:00.000,Peak,M10,18228798,3246154.0,LCL/LTD
6.83,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M10,18487458,2706763.0,LCL/LTD
6.58,Manhattan,2,2015-01-01T00:00:00.000,Peak,M10,7127636.4,1083624.0,LCL/LTD
5.51,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M100,57027164.4,10345615,LCL/LTD
5.23,Manhattan,1,2015-01-01T00:00:00.000,Peak,M100,22095669.6,4224451.0,LCL/LTD
6.34,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M100,25275999.6,3986228.0,LCL/LTD
6.16,Manhattan,2,2015-01-01T00:00:00.000,Peak,M100,10341748.8,1679808.0,LCL/LTD
6.41,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M101,67267278,10498376,LCL/LTD
5.73,Manhattan,1,2015-01-01T00:00:00.000,Peak,M101,24266660.4,4236082.0,LCL/LTD
7.26,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M101,31245235.2,4301096.0,LCL/LTD
7.05,Manhattan,2,2015-01-01T00:00:00.000,Peak,M101,10636074,1508037.0,LCL/LTD
6.21,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M102,42237752.4,6805612.0,LCL/LTD
5.06,Manhattan,1,2015-01-01T00:00:00.000,Peak,M102,15911499.6,3142910.0,LCL/LTD
6.98,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M102,26899941.6,3852633.0,LCL/LTD
6.58,Manhattan,2,2015-01-01T00:00:00.000,Peak,M102,10088946,1534229.0,LCL/LTD
5.77,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M103,41923173.6,7262541.0,LCL/LTD
5.06,Manhattan,1,2015-01-01T00:00:00.000,Peak,M103,14661442.8,2900269.0,LCL/LTD
6.8,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M103,24992373.6,3677093.0,LCL/LTD
6.63,Manhattan,2,2015-01-01T00:00:00.000,Peak,M103,9425221.2,1421400.0,LCL/LTD
5.69,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M104,42793974,7518394.0,LCL/LTD
5.1,Manhattan,1,2015-01-01T00:00:00.000,Peak,M104,16425331.2,3222995.0,LCL/LTD
5.92,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M104,32794297.2,5537125.0,LCL/LTD
5.5,Manhattan,2,2015-01-01T00:00:00.000,Peak,M104,11785564.8,2143095.0,LCL/LTD
5.97,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M106,6579813.6,1102771.0,LCL/LTD
5.78,Manhattan,1,2015-01-01T00:00:00.000,Peak,M106,4955666.4,858088.0,LCL/LTD
8.02,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M106,2374783.2,296021.0,LCL/LTD
8.18,Manhattan,2,2015-01-01T00:00:00.000,Peak,M106,1215259.2,148616.0,LCL/LTD
5.98,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M11,51501952.8,8606515.0,LCL/LTD
5.51,Manhattan,1,2015-01-01T00:00:00.000,Peak,M11,20762089.2,3765769.0,LCL/LTD
7.11,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M11,21325845.6,3000259.0,LCL/LTD
7.0,Manhattan,2,2015-01-01T00:00:00.000,Peak,M11,9215964.0,1316392.0,LCL/LTD
5.88,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M116,19163620.8,3258474.0,LCL/LTD
5.22,Manhattan,1,2015-01-01T00:00:00.000,Peak,M116,11081836.8,2121205.0,LCL/LTD
5.91,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M116,8744227.2,1480629.0,LCL/LTD
5.8,Manhattan,2,2015-01-01T00:00:00.000,Peak,M116,3490909.2,602298.0,LCL/LTD
6.84,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M12,8531848.8,1246755.0,LCL/LTD
6.66,Manhattan,1,2015-01-01T00:00:00.000,Peak,M12,4189640.4,629175.0,LCL/LTD
8.21,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M12,4532187.6,552247.0,LCL/LTD
7.56,Manhattan,2,2015-01-01T00:00:00.000,Peak,M12,2110348.8,278994.0,LCL/LTD
4.96,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M14A,26409258,5324561.0,LCL/LTD
4.51,Manhattan,1,2015-01-01T00:00:00.000,Peak,M14A,12448335.6,2758992.0,LCL/LTD
5.14,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M14A,12567114,2447042.0,LCL/LTD
4.94,Manhattan,2,2015-01-01T00:00:00.000,Peak,M14A,5123577.6,1037070.0,LCL/LTD
5.08,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M14D,49674747.6,9786766.0,LCL/LTD
4.72,Manhattan,1,2015-01-01T00:00:00.000,Peak,M14D,25744474.8,5451926.0,LCL/LTD
5.48,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M14D,20969665.2,3823771.0,LCL/LTD
5.2,Manhattan,2,2015-01-01T00:00:00.000,Peak,M14D,8171442.0,1571047.0,LCL/LTD
6.42,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M15,73817524.8,11503660,LCL/LTD
5.32,Manhattan,1,2015-01-01T00:00:00.000,Peak,M15,24297206.4,4563803.0,LCL/LTD
7.1,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M15,38238228,5384166.0,LCL/LTD
6.4,Manhattan,2,2015-01-01T00:00:00.000,Peak,M15,11957144.4,1869108.0,LCL/LTD
8.17,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M15+,75463516.8,9234680.0,SBS
7.64,Manhattan,1,2015-01-01T00:00:00.000,Peak,M15+,37806656.4,4949733.0,SBS
8.95,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M15+,43176002.4,4826010.0,SBS
8.92,Manhattan,2,2015-01-01T00:00:00.000,Peak,M15+,18027561.6,2020112.0,SBS
7.44,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M2,61750652.4,8302458.0,LCL/LTD
6.48,Manhattan,1,2015-01-01T00:00:00.000,Peak,M2,28733479.2,4432494.0,LCL/LTD
8.56,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M2,29701850.4,3469002.0,LCL/LTD
8.13,Manhattan,2,2015-01-01T00:00:00.000,Peak,M2,11871748.8,1460811.0,LCL/LTD
6.03,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M20,26182173.6,4343230.0,LCL/LTD
5.71,Manhattan,1,2015-01-01T00:00:00.000,Peak,M20,11849047.2,2073977.0,LCL/LTD
7.04,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M20,14464324.8,2054366.0,LCL/LTD
6.93,Manhattan,2,2015-01-01T00:00:00.000,Peak,M20,6067900.8,875041.0,LCL/LTD
5.3,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M21,6777122.4,1277874.0,LCL/LTD
5.61,Manhattan,1,2015-01-01T00:00:00.000,Peak,M21,4268880.0,761476.0,LCL/LTD
6.52,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M21,3450801.6,529443.0,LCL/LTD
6.47,Manhattan,2,2015-01-01T00:00:00.000,Peak,M21,1561161.6,241388.0,LCL/LTD
5.57,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M22,11784996,2115912.0,LCL/LTD
4.96,Manhattan,1,2015-01-01T00:00:00.000,Peak,M22,7634286.0,1538821.0,LCL/LTD
6.4,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M22,5603785.2,876133.0,LCL/LTD
6.7,Manhattan,2,2015-01-01T00:00:00.000,Peak,M22,2691496.8,401843.0,LCL/LTD
4.94,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M23,21084199.2,4270332.0,LCL/LTD
4.43,Manhattan,1,2015-01-01T00:00:00.000,Peak,M23,9623340.0,2172563.0,LCL/LTD
6.15,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M23,9401432.4,1529912.0,LCL/LTD
5.77,Manhattan,2,2015-01-01T00:00:00.000,Peak,M23,3014445.6,522416.0,LCL/LTD
5.99,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M3,62043670.8,10352288,LCL/LTD
5.57,Manhattan,1,2015-01-01T00:00:00.000,Peak,M3,26148852,4698541.0,LCL/LTD
7.15,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M3,22250912.4,3109986.0,LCL/LTD
7.01,Manhattan,2,2015-01-01T00:00:00.000,Peak,M3,11247915.6,1604401.0,LCL/LTD
5.0,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M31,29693124,5939270.0,LCL/LTD
4.45,Manhattan,1,2015-01-01T00:00:00.000,Peak,M31,14040100.8,3157687.0,LCL/LTD
6.09,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M31,12894116.4,2116405.0,LCL/LTD
5.92,Manhattan,2,2015-01-01T00:00:00.000,Peak,M31,5128246.8,866107.0,LCL/LTD
5.22,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M34+,11218672.8,2147585.0,SBS
4.87,Manhattan,1,2015-01-01T00:00:00.000,Peak,M34+,5976424.8,1228042.0,SBS
5.71,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M34+,4315104.0,755313.0,SBS
5.61,Manhattan,2,2015-01-01T00:00:00.000,Peak,M34+,1830387.6,326311.0,SBS
4.94,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M34A+,13244544,2682006.0,SBS
4.69,Manhattan,1,2015-01-01T00:00:00.000,Peak,M34A+,7269984.0,1548913.0,SBS
5.81,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M34A+,5004486.0,861461.0,SBS
5.57,Manhattan,2,2015-01-01T00:00:00.000,Peak,M34A+,2203344.0,395514.0,SBS
5.94,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M4,63519066,10687771,LCL/LTD
5.79,Manhattan,1,2015-01-01T00:00:00.000,Peak,M4,34224602.4,5913928.0,LCL/LTD
7.2,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M4,23447732.4,3257409.0,LCL/LTD
7.15,Manhattan,2,2015-01-01T00:00:00.000,Peak,M4,11786662.8,1649186.0,LCL/LTD
4.68,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M42,20039554.8,4281996.0,LCL/LTD
4.18,Manhattan,1,2015-01-01T00:00:00.000,Peak,M42,12757942.8,3054232.0,LCL/LTD
5.31,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M42,8476722.0,1596935.0,LCL/LTD
4.96,Manhattan,2,2015-01-01T00:00:00.000,Peak,M42,3405240.0,686695.0,LCL/LTD
7.09,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M5,87963292.8,12403444,LCL/LTD
6.72,Manhattan,1,2015-01-01T00:00:00.000,Peak,M5,37718114.4,5615515.0,LCL/LTD
7.8,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M5,28718211.6,3681538.0,LCL/LTD
7.92,Manhattan,2,2015-01-01T00:00:00.000,Peak,M5,11526253.2,1456054.0,LCL/LTD
5.16,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M50,11110010.4,2152981.0,LCL/LTD
4.56,Manhattan,1,2015-01-01T00:00:00.000,Peak,M50,5298814.8,1162412.0,LCL/LTD
6.26,Manhattan,2,2015-01-01T00:00:00.000,Off-Peak,M50,3486340.8,557020.0,LCL/LTD
5.82,Manhattan,2,2015-01-01T00:00:00.000,Peak,M50,1391961.6,239323.0,LCL/LTD
4.88,Manhattan,1,2015-01-01T00:00:00.000,Off-Peak,M57,18311252.4,3751955.0,LCL/LTD
4.47,Manhattan,1,2015-01-01T00:00:00.000,Peak,M57,10301889.6,2304141.0,LCL/LTD
